Date,Product_Category,Region,Units_Sold,Unit_Price,Total_Sales,Month,Year,Day_of_Week,Quarter
2024-09-06,Clothing,East,11,16.99,186.94,9,2024,Friday,Q3
2024-09-06,Clothing,West,12,17.74,212.84,9,2024,Friday,Q3
2024-09-06,Groceries,North,20,36.04,720.82,9,2024,Friday,Q3
2024-09-06,Groceries,South,38,18.0,683.84,9,2024,Friday,Q3
2024-09-06,Groceries,East,21,33.11,695.36,9,2024,Friday,Q3
2024-09-06,Groceries,West,28,25.03,700.96,9,2024,Friday,Q3
2024-09-06,Furniture,North,6,21.17,127.03,9,2024,Friday,Q3
2024-09-06,Furniture,South,12,11.05,132.55,9,2024,Friday,Q3
2024-09-06,Furniture,East,9,13.66,122.93,9,2024,Friday,Q3
2024-09-06,Furniture,West,1,65.83,65.83,9,2024,Friday,Q3
2024-09-06,Sports,North,3,44.14,132.43,9,2024,Friday,Q3
2024-09-06,Sports,South,5,35.26,176.31,9,2024,Friday,Q3
2024-09-06,Sports,East,12,15.0,179.98,9,2024,Friday,Q3
2024-09-06,Sports,West,6,26.73,160.41,9,2024,Friday,Q3
2024-09-07,Electronics,North,17,28.37,482.26,9,2024,Saturday,Q3
2024-09-07,Electronics,South,14,36.97,517.61,9,2024,Saturday,Q3
2024-09-07,Electronics,East,12,35.88,430.51,9,2024,Saturday,Q3
2024-09-07,Electronics,West,14,33.89,474.43,9,2024,Saturday,Q3
2024-09-07,Clothing,North,16,20.6,329.66,9,2024,Saturday,Q3
2024-09-07,Clothing,South,16,20.56,328.91,9,2024,Saturday,Q3
2024-09-07,Clothing,East,6,41.77,250.64,9,2024,Saturday,Q3
2024-09-07,Clothing,West,7,38.63,270.39,9,2024,Saturday,Q3
2024-09-07,Groceries,North,28,28.6,800.72,9,2024,Saturday,Q3
2024-09-07,Groceries,South,51,15.35,782.7,9,2024,Saturday,Q3
2024-09-07,Groceries,East,33,24.13,796.45,9,2024,Saturday,Q3
2024-09-07,Groceries,West,16,46.65,746.46,9,2024,Saturday,Q3
2024-09-07,Furniture,North,15,14.41,216.2,9,2024,Saturday,Q3
2024-09-07,Furniture,South,5,38.01,190.03,9,2024,Saturday,Q3
2024-09-07,Furniture,East,11,16.37,180.02,9,2024,Saturday,Q3
2024-09-07,Furniture,West,7,29.95,209.62,9,2024,Saturday,Q3
2024-09-07,Sports,North,6,40.62,243.7,9,2024,Saturday,Q3
2024-09-07,Sports,South,6,41.99,251.93,9,2024,Saturday,Q3
2024-09-07,Sports,East,18,13.25,238.42,9,2024,Saturday,Q3
2024-09-07,Sports,West,9,24.88,223.94,9,2024,Saturday,Q3
2024-09-08,Electronics,North,10,50.46,504.63,9,2024,Sunday,Q3
2024-09-08,Electronics,South,30,17.36,520.69,9,2024,Sunday,Q3
2024-09-08,Electronics,East,28,18.81,526.64,9,2024,Sunday,Q3
2024-09-08,Electronics,West,29,16.45,477.08,9,2024,Sunday,Q3
2024-09-08,Clothing,North,4,57.87,231.48,9,2024,Sunday,Q3
2024-09-08,Clothing,South,8,31.67,253.36,9,2024,Sunday,Q3
2024-09-08,Clothing,East,14,21.73,304.18,9,2024,Sunday,Q3
2024-09-08,Clothing,West,19,14.0,266.03,9,2024,Sunday,Q3
2024-09-08,Groceries,North,32,24.31,778.01,9,2024,Sunday,Q3
2024-09-08,Groceries,South,35,23.15,810.08,9,2024,Sunday,Q3
2024-09-08,Groceries,East,28,27.87,780.49,9,2024,Sunday,Q3
2024-09-08,Groceries,West,28,26.73,748.47,9,2024,Sunday,Q3
2024-09-08,Furniture,North,16,11.38,182.16,9,2024,Sunday,Q3
2024-09-08,Furniture,South,12,17.36,208.36,9,2024,Sunday,Q3
2024-09-08,Furniture,East,4,52.25,208.98,9,2024,Sunday,Q3
2024-09-08,Furniture,West,6,39.51,237.08,9,2024,Sunday,Q3
2024-09-08,Sports,North,7,33.13,231.93,9,2024,Sunday,Q3
2024-09-08,Sports,South,6,38.9,233.39,9,2024,Sunday,Q3
2024-09-08,Sports,East,5,49.98,249.89,9,2024,Sunday,Q3
2024-09-08,Sports,West,5,41.02,205.09,9,2024,Sunday,Q3
2024-09-09,Electronics,North,31,14.25,441.88,9,2024,Monday,Q3
2024-09-09,Electronics,South,23,18.59,427.47,9,2024,Monday,Q3
2024-09-09,Electronics,East,11,36.95,406.41,9,2024,Monday,Q3
2024-09-09,Electronics,West,10,41.18,411.78,9,2024,Monday,Q3
2024-09-09,Clothing,North,7,33.02,231.16,9,2024,Monday,Q3
2024-09-09,Clothing,South,10,26.94,269.44,9,2024,Monday,Q3
2024-09-09,Clothing,East,8,26.03,208.23,9,2024,Monday,Q3
2024-09-09,Clothing,West,7,26.91,188.4,9,2024,Monday,Q3
2024-09-09,Groceries,North,35,19.98,699.23,9,2024,Monday,Q3
2024-09-09,Groceries,South,18,40.85,735.39,9,2024,Monday,Q3
2024-09-09,Groceries,East,15,47.68,715.18,9,2024,Monday,Q3
2024-09-09,Groceries,West,15,49.95,749.3,9,2024,Monday,Q3
2024-09-09,Furniture,North,2,31.48,62.97,9,2024,Monday,Q3
2024-09-09,Furniture,South,2,51.9,103.8,9,2024,Monday,Q3
2024-09-09,Furniture,East,3,44.7,134.09,9,2024,Monday,Q3
2024-09-09,Furniture,West,3,21.21,63.63,9,2024,Monday,Q3
2024-09-09,Sports,North,2,53.75,107.5,9,2024,Monday,Q3
2024-09-09,Sports,South,4,45.73,182.92,9,2024,Monday,Q3
2024-09-09,Sports,East,12,12.04,144.49,9,2024,Monday,Q3
2024-09-09,Sports,West,3,57.95,173.86,9,2024,Monday,Q3
2024-09-10,Electronics,North,27,13.8,372.57,9,2024,Tuesday,Q3
2024-09-10,Electronics,South,12,32.94,395.3,9,2024,Tuesday,Q3
2024-09-10,Electronics,East,10,41.43,414.28,9,2024,Tuesday,Q3
2024-09-10,Electronics,West,11,33.95,373.41,9,2024,Tuesday,Q3
2024-09-10,Clothing,North,3,56.68,170.04,9,2024,Tuesday,Q3
2024-09-10,Clothing,South,4,51.76,207.06,9,2024,Tuesday,Q3
2024-09-10,Clothing,East,7,22.74,159.2,9,2024,Tuesday,Q3
2024-09-10,Clothing,West,4,45.69,182.75,9,2024,Tuesday,Q3
2024-09-10,Groceries,North,49,14.9,730.01,9,2024,Tuesday,Q3
2024-09-10,Groceries,South,24,29.93,718.41,9,2024,Tuesday,Q3
2024-09-10,Groceries,East,28,26.01,728.3,9,2024,Tuesday,Q3
2024-09-10,Groceries,West,31,23.12,716.86,9,2024,Tuesday,Q3
2024-09-10,Furniture,North,1,24.66,24.66,9,2024,Tuesday,Q3
2024-09-10,Furniture,South,2,33.38,66.77,9,2024,Tuesday,Q3
2024-09-10,Furniture,East,3,27.6,82.79,9,2024,Tuesday,Q3
2024-09-10,Furniture,West,3,49.82,149.45,9,2024,Tuesday,Q3
2024-09-10,Sports,North,4,45.39,181.54,9,2024,Tuesday,Q3
2024-09-10,Sports,South,4,48.55,194.18,9,2024,Tuesday,Q3
2024-09-10,Sports,East,10,19.07,190.69,9,2024,Tuesday,Q3
2024-09-10,Sports,West,3,60.27,180.82,9,2024,Tuesday,Q3
2024-09-11,Electronics,North,8,46.32,370.55,9,2024,Wednesday,Q3
2024-09-11,Electronics,South,16,25.08,401.28,9,2024,Wednesday,Q3
2024-09-11,Electronics,East,34,11.46,389.53,9,2024,Wednesday,Q3
2024-09-11,Electronics,West,28,13.73,384.38,9,2024,Wednesday,Q3
2024-09-11,Clothing,North,8,29.72,237.75,9,2024,Wednesday,Q3
2024-09-11,Clothing,South,6,35.79,214.74,9,2024,Wednesday,Q3
2024-09-11,Clothing,East,5,38.28,191.38,9,2024,Wednesday,Q3
2024-09-11,Clothing,West,10,24.06,240.6,9,2024,Wednesday,Q3
2024-09-11,Groceries,North,13,51.59,670.72,9,2024,Wednesday,Q3
2024-09-11,Groceries,South,55,13.19,725.25,9,2024,Wednesday,Q3
2024-09-11,Groceries,East,19,34.3,651.65,9,2024,Wednesday,Q3
2024-09-11,Groceries,West,26,27.24,708.3,9,2024,Wednesday,Q3
2024-09-11,Furniture,North,4,18.7,74.8,9,2024,Wednesday,Q3
2024-09-11,Furniture,South,1,82.08,82.08,9,2024,Wednesday,Q3
2024-09-11,Furniture,East,4,31.99,127.94,9,2024,Wednesday,Q3
2024-09-11,Furniture,West,6,14.27,85.62,9,2024,Wednesday,Q3
2024-09-11,Sports,North,3,40.15,120.44,9,2024,Wednesday,Q3
2024-09-11,Sports,South,3,56.28,168.84,9,2024,Wednesday,Q3
2024-09-11,Sports,East,8,22.03,176.24,9,2024,Wednesday,Q3
2024-09-11,Sports,West,7,14.17,99.2,9,2024,Wednesday,Q3
2024-09-12,Electronics,North,15,29.99,449.83,9,2024,Thursday,Q3
2024-09-12,Electronics,South,14,27.77,388.76,9,2024,Thursday,Q3
2024-09-12,Electronics,East,16,24.15,386.36,9,2024,Thursday,Q3
2024-09-12,Electronics,West,9,37.94,341.5,9,2024,Thursday,Q3
2024-09-12,Clothing,North,7,31.37,219.58,9,2024,Thursday,Q3
2024-09-12,Clothing,South,4,43.36,173.43,9,2024,Thursday,Q3
2024-09-12,Clothing,East,5,38.36,191.82,9,2024,Thursday,Q3
2024-09-12,Clothing,West,12,18.5,222.05,9,2024,Thursday,Q3
2024-09-12,Groceries,North,45,15.37,691.75,9,2024,Thursday,Q3
2024-09-12,Groceries,South,23,29.93,688.36,9,2024,Thursday,Q3
2024-09-12,Groceries,East,22,31.84,700.47,9,2024,Thursday,Q3
2024-09-12,Groceries,West,27,26.53,716.38,9,2024,Thursday,Q3
2024-09-12,Furniture,North,4,32.67,130.68,9,2024,Thursday,Q3
2024-09-12,Furniture,South,2,25.28,50.56,9,2024,Thursday,Q3
2024-09-12,Furniture,East,3,43.04,129.13,9,2024,Thursday,Q3
2024-09-12,Furniture,West,4,31.22,124.89,9,2024,Thursday,Q3
2024-09-12,Sports,North,3,44.52,133.55,9,2024,Thursday,Q3
2024-09-12,Sports,South,5,32.68,163.38,9,2024,Thursday,Q3
2024-09-12,Sports,East,9,17.77,159.95,9,2024,Thursday,Q3
2024-09-12,Sports,West,5,33.73,168.67,9,2024,Thursday,Q3
2024-09-13,Electronics,North,6,55.99,335.93,9,2024,Friday,Q3
2024-09-13,Electronics,South,8,50.81,406.47,9,2024,Friday,Q3
2024-09-13,Electronics,East,8,45.39,363.12,9,2024,Friday,Q3
2024-09-13,Electronics,West,9,46.22,416.0,9,2024,Friday,Q3
2024-09-13,Clothing,North,9,19.32,173.9,9,2024,Friday,Q3
2024-09-13,Clothing,South,6,39.43,236.59,9,2024,Friday,Q3
2024-09-13,Clothing,East,18,14.86,267.55,9,2024,Friday,Q3
2024-09-13,Clothing,West,12,16.6,199.17,9,2024,Friday,Q3
2024-09-13,Groceries,North,19,35.02,665.46,9,2024,Friday,Q3
2024-09-13,Groceries,South,27,25.29,682.74,9,2024,Friday,Q3
2024-09-13,Groceries,East,42,17.57,737.91,9,2024,Friday,Q3
2024-09-13,Groceries,West,15,48.51,727.68,9,2024,Friday,Q3
2024-09-13,Furniture,North,2,61.01,122.03,9,2024,Friday,Q3
2024-09-13,Furniture,South,6,23.82,142.94,9,2024,Friday,Q3
2024-09-13,Furniture,East,2,40.57,81.14,9,2024,Friday,Q3
2024-09-13,Furniture,West,3,33.63,100.89,9,2024,Friday,Q3
2024-09-13,Sports,North,12,11.41,136.9,9,2024,Friday,Q3
2024-09-13,Sports,South,5,32.09,160.44,9,2024,Friday,Q3
2024-09-13,Sports,East,4,43.29,173.17,9,2024,Friday,Q3
2024-09-13,Sports,West,5,26.85,134.26,9,2024,Friday,Q3
2024-09-14,Electronics,North,11,46.92,516.11,9,2024,Saturday,Q3
2024-09-14,Electronics,South,39,11.97,466.85,9,2024,Saturday,Q3
2024-09-14,Electronics,East,9,53.64,482.77,9,2024,Saturday,Q3
2024-09-14,Electronics,West,16,31.89,510.21,9,2024,Saturday,Q3
2024-09-14,Clothing,North,17,17.59,299.1,9,2024,Saturday,Q3
2024-09-14,Clothing,South,7,39.32,275.25,9,2024,Saturday,Q3
2024-09-14,Clothing,East,17,17.45,296.66,9,2024,Saturday,Q3
2024-09-14,Clothing,West,10,28.26,282.61,9,2024,Saturday,Q3
2024-09-14,Groceries,North,35,22.54,788.78,9,2024,Saturday,Q3
2024-09-14,Groceries,South,30,26.2,785.99,9,2024,Saturday,Q3
2024-09-14,Groceries,East,17,43.26,735.5,9,2024,Saturday,Q3
2024-09-14,Groceries,West,56,13.88,777.21,9,2024,Saturday,Q3
2024-09-14,Furniture,North,9,21.56,194.02,9,2024,Saturday,Q3
2024-09-14,Furniture,South,8,30.04,240.33,9,2024,Saturday,Q3
2024-09-14,Furniture,East,12,14.89,178.62,9,2024,Saturday,Q3
2024-09-14,Furniture,West,19,11.7,222.37,9,2024,Saturday,Q3
2024-09-14,Sports,North,4,53.59,214.35,9,2024,Saturday,Q3
2024-09-14,Sports,South,7,38.34,268.39,9,2024,Saturday,Q3
2024-09-14,Sports,East,10,29.06,290.6,9,2024,Saturday,Q3
2024-09-14,Sports,West,3,59.9,179.71,9,2024,Saturday,Q3
2024-09-15,Electronics,North,13,35.06,455.73,9,2024,Sunday,Q3
2024-09-15,Electronics,South,13,37.01,481.19,9,2024,Sunday,Q3
2024-09-15,Electronics,East,14,30.3,424.19,9,2024,Sunday,Q3
2024-09-15,Electronics,West,10,46.11,461.11,9,2024,Sunday,Q3
2024-09-15,Clothing,North,13,21.82,283.67,9,2024,Sunday,Q3
2024-09-15,Clothing,South,9,26.35,237.16,9,2024,Sunday,Q3
2024-09-15,Clothing,East,11,21.33,234.61,9,2024,Sunday,Q3
2024-09-15,Clothing,West,12,20.54,246.48,9,2024,Sunday,Q3
2024-09-15,Groceries,North,19,39.94,758.95,9,2024,Sunday,Q3
2024-09-15,Groceries,South,32,25.46,814.82,9,2024,Sunday,Q3
2024-09-15,Groceries,East,47,16.38,769.69,9,2024,Sunday,Q3
2024-09-15,Groceries,West,21,37.97,797.39,9,2024,Sunday,Q3
2024-09-15,Furniture,North,3,58.12,174.37,9,2024,Sunday,Q3
2024-09-15,Furniture,South,4,42.28,169.12,9,2024,Sunday,Q3
2024-09-15,Furniture,East,5,39.08,195.38,9,2024,Sunday,Q3
2024-09-15,Furniture,West,13,13.87,180.34,9,2024,Sunday,Q3
2024-09-15,Sports,North,7,34.91,244.4,9,2024,Sunday,Q3
2024-09-15,Sports,South,5,57.94,289.71,9,2024,Sunday,Q3
2024-09-15,Sports,East,8,30.88,247.06,9,2024,Sunday,Q3
2024-09-15,Sports,West,9,22.86,205.73,9,2024,Sunday,Q3
2024-09-16,Electronics,North,9,48.42,435.8,9,2024,Monday,Q3
2024-09-16,Electronics,South,9,48.96,440.64,9,2024,Monday,Q3
2024-09-16,Electronics,East,11,31.57,347.25,9,2024,Monday,Q3
2024-09-16,Electronics,West,17,24.92,423.61,9,2024,Monday,Q3
2024-09-16,Clothing,North,5,43.12,215.61,9,2024,Monday,Q3
2024-09-16,Clothing,South,4,37.98,151.91,9,2024,Monday,Q3
2024-09-16,Clothing,East,8,25.22,201.76,9,2024,Monday,Q3
2024-09-16,Clothing,West,5,41.57,207.86,9,2024,Monday,Q3
2024-09-16,Groceries,North,15,44.71,670.6,9,2024,Monday,Q3
2024-09-16,Groceries,South,15,45.23,678.45,9,2024,Monday,Q3
2024-09-16,Groceries,East,37,18.57,687.03,9,2024,Monday,Q3
2024-09-16,Groceries,West,40,17.37,694.62,9,2024,Monday,Q3
2024-09-16,Furniture,North,2,40.29,80.58,9,2024,Monday,Q3
2024-09-16,Furniture,South,3,26.94,80.82,9,2024,Monday,Q3
2024-09-16,Furniture,East,1,44.96,44.96,9,2024,Monday,Q3
2024-09-16,Furniture,West,2,63.07,126.15,9,2024,Monday,Q3
2024-09-16,Sports,North,6,22.81,136.83,9,2024,Monday,Q3
2024-09-16,Sports,South,10,15.0,150.05,9,2024,Monday,Q3
2024-09-16,Sports,East,6,31.92,191.53,9,2024,Monday,Q3
2024-09-16,Sports,West,5,22.62,113.09,9,2024,Monday,Q3
2024-09-17,Electronics,North,20,19.41,388.22,9,2024,Tuesday,Q3
2024-09-17,Electronics,South,11,37.63,413.89,9,2024,Tuesday,Q3
2024-09-17,Electronics,East,8,52.65,421.2,9,2024,Tuesday,Q3
2024-09-17,Electronics,West,8,46.56,372.44,9,2024,Tuesday,Q3
2024-09-17,Clothing,North,7,29.33,205.34,9,2024,Tuesday,Q3
2024-09-17,Clothing,South,3,55.33,165.99,9,2024,Tuesday,Q3
2024-09-17,Clothing,East,7,24.29,170.01,9,2024,Tuesday,Q3
2024-09-17,Clothing,West,3,54.12,162.35,9,2024,Tuesday,Q3
2024-09-17,Groceries,North,14,52.39,733.46,9,2024,Tuesday,Q3
2024-09-17,Groceries,South,15,45.79,686.8,9,2024,Tuesday,Q3
2024-09-17,Groceries,East,23,32.27,742.16,9,2024,Tuesday,Q3
2024-09-17,Groceries,West,16,42.17,674.65,9,2024,Tuesday,Q3
2024-09-17,Furniture,North,2,57.55,115.09,9,2024,Tuesday,Q3
2024-09-17,Furniture,South,1,72.98,72.98,9,2024,Tuesday,Q3
2024-09-17,Furniture,East,4,23.34,93.37,9,2024,Tuesday,Q3
2024-09-17,Furniture,West,1,39.08,39.08,9,2024,Tuesday,Q3
2024-09-17,Sports,North,3,55.53,166.58,9,2024,Tuesday,Q3
2024-09-17,Sports,South,10,13.91,139.15,9,2024,Tuesday,Q3
2024-09-17,Sports,East,4,34.93,139.73,9,2024,Tuesday,Q3
2024-09-17,Sports,West,3,45.37,136.11,9,2024,Tuesday,Q3
2024-09-18,Electronics,North,25,16.34,408.54,9,2024,Wednesday,Q3
2024-09-18,Electronics,South,7,54.86,384.03,9,2024,Wednesday,Q3
2024-09-18,Electronics,East,24,16.74,401.72,9,2024,Wednesday,Q3
2024-09-18,Electronics,West,10,37.33,373.34,9,2024,Wednesday,Q3
2024-09-18,Clothing,North,6,37.49,224.93,9,2024,Wednesday,Q3
2024-09-18,Clothing,South,5,36.11,180.56,9,2024,Wednesday,Q3
2024-09-18,Clothing,East,9,22.52,202.64,9,2024,Wednesday,Q3
2024-09-18,Clothing,West,6,40.33,241.96,9,2024,Wednesday,Q3
2024-09-18,Groceries,North,20,35.3,705.94,9,2024,Wednesday,Q3
2024-09-18,Groceries,South,15,47.84,717.64,9,2024,Wednesday,Q3
2024-09-18,Groceries,East,43,16.46,707.57,9,2024,Wednesday,Q3
2024-09-18,Groceries,West,22,31.94,702.76,9,2024,Wednesday,Q3
2024-09-18,Furniture,North,5,19.1,95.52,9,2024,Wednesday,Q3
2024-09-18,Furniture,South,3,19.67,59.02,9,2024,Wednesday,Q3
2024-09-18,Furniture,East,5,16.59,82.97,9,2024,Wednesday,Q3
2024-09-18,Furniture,West,1,71.05,71.05,9,2024,Wednesday,Q3
2024-09-18,Sports,North,13,10.77,140.0,9,2024,Wednesday,Q3
2024-09-18,Sports,South,7,15.77,110.38,9,2024,Wednesday,Q3
2024-09-18,Sports,East,9,15.96,143.67,9,2024,Wednesday,Q3
2024-09-18,Sports,West,13,14.38,186.97,9,2024,Wednesday,Q3
2024-09-19,Electronics,North,9,48.55,436.99,9,2024,Thursday,Q3
2024-09-19,Electronics,South,19,21.76,413.37,9,2024,Thursday,Q3
2024-09-19,Electronics,East,9,42.46,382.14,9,2024,Thursday,Q3
2024-09-19,Electronics,West,18,21.84,393.18,9,2024,Thursday,Q3
2024-09-19,Clothing,North,5,45.11,225.56,9,2024,Thursday,Q3
2024-09-19,Clothing,South,16,12.57,201.12,9,2024,Thursday,Q3
2024-09-19,Clothing,East,15,16.94,254.1,9,2024,Thursday,Q3
2024-09-19,Clothing,West,4,53.63,214.54,9,2024,Thursday,Q3
2024-09-19,Groceries,North,30,23.76,712.85,9,2024,Thursday,Q3
2024-09-19,Groceries,South,33,21.5,709.63,9,2024,Thursday,Q3
2024-09-19,Groceries,East,39,17.96,700.52,9,2024,Thursday,Q3
2024-09-19,Groceries,West,17,41.22,700.77,9,2024,Thursday,Q3
2024-09-19,Furniture,North,3,34.76,104.28,9,2024,Thursday,Q3
2024-09-19,Furniture,South,2,52.41,104.82,9,2024,Thursday,Q3
2024-09-19,Furniture,East,3,20.02,60.05,9,2024,Thursday,Q3
2024-09-19,Furniture,West,3,11.44,34.32,9,2024,Thursday,Q3
2024-09-19,Sports,North,4,30.98,123.91,9,2024,Thursday,Q3
2024-09-19,Sports,South,8,17.03,136.23,9,2024,Thursday,Q3
2024-09-19,Sports,East,4,46.22,184.86,9,2024,Thursday,Q3
2024-09-19,Sports,West,4,43.49,173.94,9,2024,Thursday,Q3
2024-09-20,Electronics,North,19,19.69,374.02,9,2024,Friday,Q3
2024-09-20,Electronics,South,8,48.51,388.05,9,2024,Friday,Q3
2024-09-20,Electronics,East,34,11.45,389.16,9,2024,Friday,Q3
2024-09-20,Electronics,West,22,20.8,457.63,9,2024,Friday,Q3
2024-09-20,Clothing,North,7,29.23,204.62,9,2024,Friday,Q3
2024-09-20,Clothing,South,11,23.15,254.67,9,2024,Friday,Q3
2024-09-20,Clothing,East,4,53.51,214.02,9,2024,Friday,Q3
2024-09-20,Clothing,West,18,11.36,204.57,9,2024,Friday,Q3
2024-09-20,Groceries,North,21,30.48,640.09,9,2024,Friday,Q3
2024-09-20,Groceries,South,20,34.74,694.87,9,2024,Friday,Q3
2024-09-20,Groceries,East,24,30.0,719.89,9,2024,Friday,Q3
2024-09-20,Groceries,West,13,52.5,682.44,9,2024,Friday,Q3
2024-09-20,Furniture,North,4,33.83,135.32,9,2024,Friday,Q3
2024-09-20,Furniture,South,2,67.18,134.37,9,2024,Friday,Q3
2024-09-20,Furniture,East,1,51.38,51.38,9,2024,Friday,Q3
2024-09-20,Furniture,West,1,50.34,50.34,9,2024,Friday,Q3
2024-09-20,Sports,North,5,38.34,191.71,9,2024,Friday,Q3
2024-09-20,Sports,South,5,25.01,125.07,9,2024,Friday,Q3
2024-09-20,Sports,East,9,14.15,127.32,9,2024,Friday,Q3
2024-09-20,Sports,West,2,52.22,104.45,9,2024,Friday,Q3
2024-09-21,Electronics,North,13,35.89,466.59,9,2024,Saturday,Q3
2024-09-21,Electronics,South,11,42.37,466.07,9,2024,Saturday,Q3
2024-09-21,Electronics,East,10,45.93,459.28,9,2024,Saturday,Q3
2024-09-21,Electronics,West,16,32.71,523.34,9,2024,Saturday,Q3
2024-09-21,Clothing,North,16,20.08,321.21,9,2024,Saturday,Q3
2024-09-21,Clothing,South,6,45.59,273.52,9,2024,Saturday,Q3
2024-09-21,Clothing,East,17,18.19,309.3,9,2024,Saturday,Q3
2024-09-21,Clothing,West,5,56.82,284.11,9,2024,Saturday,Q3
2024-09-21,Groceries,North,30,27.01,810.21,9,2024,Saturday,Q3
2024-09-21,Groceries,South,17,48.66,827.14,9,2024,Saturday,Q3
2024-09-21,Groceries,East,18,43.28,779.09,9,2024,Saturday,Q3
2024-09-21,Groceries,West,32,21.65,692.69,9,2024,Saturday,Q3
2024-09-21,Furniture,North,13,16.19,210.49,9,2024,Saturday,Q3
2024-09-21,Furniture,South,3,53.12,159.36,9,2024,Saturday,Q3
2024-09-21,Furniture,East,10,20.21,202.09,9,2024,Saturday,Q3
2024-09-21,Furniture,West,5,49.53,247.66,9,2024,Saturday,Q3
2024-09-21,Sports,North,8,28.63,229.05,9,2024,Saturday,Q3
2024-09-21,Sports,South,13,21.04,273.46,9,2024,Saturday,Q3
2024-09-21,Sports,East,13,19.44,252.7,9,2024,Saturday,Q3
2024-09-21,Sports,West,6,45.04,270.23,9,2024,Saturday,Q3
2024-09-22,Electronics,North,10,49.72,497.18,9,2024,Sunday,Q3
2024-09-22,Electronics,South,25,19.74,493.51,9,2024,Sunday,Q3
2024-09-22,Electronics,East,35,14.05,491.61,9,2024,Sunday,Q3
2024-09-22,Electronics,West,15,31.88,478.17,9,2024,Sunday,Q3
2024-09-22,Clothing,North,15,23.7,355.49,9,2024,Sunday,Q3
2024-09-22,Clothing,South,6,47.63,285.79,9,2024,Sunday,Q3
2024-09-22,Clothing,East,10,30.64,306.44,9,2024,Sunday,Q3
2024-09-22,Clothing,West,11,22.01,242.13,9,2024,Sunday,Q3
2024-09-22,Groceries,North,20,42.14,842.7,9,2024,Sunday,Q3
2024-09-22,Groceries,South,61,13.4,817.33,9,2024,Sunday,Q3
2024-09-22,Groceries,East,19,39.83,756.83,9,2024,Sunday,Q3
2024-09-22,Groceries,West,50,15.93,796.57,9,2024,Sunday,Q3
2024-09-22,Furniture,North,7,28.03,196.21,9,2024,Sunday,Q3
2024-09-22,Furniture,South,8,26.11,208.88,9,2024,Sunday,Q3
2024-09-22,Furniture,East,9,19.87,178.82,9,2024,Sunday,Q3
2024-09-22,Furniture,West,3,50.04,150.11,9,2024,Sunday,Q3
2024-09-22,Sports,North,5,39.56,197.79,9,2024,Sunday,Q3
2024-09-22,Sports,South,4,59.81,239.24,9,2024,Sunday,Q3
2024-09-22,Sports,East,9,22.62,203.6,9,2024,Sunday,Q3
2024-09-22,Sports,West,21,14.23,298.81,9,2024,Sunday,Q3
2024-09-23,Electronics,North,10,40.97,409.74,9,2024,Monday,Q3
2024-09-23,Electronics,South,7,50.8,355.57,9,2024,Monday,Q3
2024-09-23,Electronics,East,9,43.37,390.33,9,2024,Monday,Q3
2024-09-23,Electronics,West,12,34.09,409.03,9,2024,Monday,Q3
2024-09-23,Clothing,North,26,10.61,275.82,9,2024,Monday,Q3
2024-09-23,Clothing,South,13,13.0,168.97,9,2024,Monday,Q3
2024-09-23,Clothing,East,5,32.38,161.89,9,2024,Monday,Q3
2024-09-23,Clothing,West,8,25.49,203.89,9,2024,Monday,Q3
2024-09-23,Groceries,North,16,44.01,704.2,9,2024,Monday,Q3
2024-09-23,Groceries,South,46,15.47,711.83,9,2024,Monday,Q3
2024-09-23,Groceries,East,22,32.5,714.98,9,2024,Monday,Q3
2024-09-23,Groceries,West,40,17.67,706.81,9,2024,Monday,Q3
2024-09-23,Furniture,North,3,52.14,156.43,9,2024,Monday,Q3
2024-09-23,Furniture,South,3,36.01,108.04,9,2024,Monday,Q3
2024-09-23,Furniture,East,1,78.44,78.44,9,2024,Monday,Q3
2024-09-23,Furniture,West,5,25.5,127.5,9,2024,Monday,Q3
2024-09-23,Sports,North,3,58.25,174.75,9,2024,Monday,Q3
2024-09-23,Sports,South,5,27.69,138.44,9,2024,Monday,Q3
2024-09-23,Sports,East,4,23.79,95.15,9,2024,Monday,Q3
2024-09-23,Sports,West,2,68.78,137.55,9,2024,Monday,Q3
2024-09-24,Electronics,North,10,40.46,404.63,9,2024,Tuesday,Q3
2024-09-24,Electronics,South,18,18.85,339.35,9,2024,Tuesday,Q3
2024-09-24,Electronics,East,10,37.81,378.05,9,2024,Tuesday,Q3
2024-09-24,Electronics,West,8,45.19,361.51,9,2024,Tuesday,Q3
2024-09-24,Clothing,North,6,27.99,167.93,9,2024,Tuesday,Q3
2024-09-24,Clothing,South,13,15.75,204.74,9,2024,Tuesday,Q3
2024-09-24,Clothing,East,4,51.47,205.86,9,2024,Tuesday,Q3
2024-09-24,Clothing,West,4,44.08,176.33,9,2024,Tuesday,Q3
2024-09-24,Groceries,North,15,48.19,722.85,9,2024,Tuesday,Q3
2024-09-24,Groceries,South,18,40.42,727.5,9,2024,Tuesday,Q3
2024-09-24,Groceries,East,46,14.28,657.0,9,2024,Tuesday,Q3
2024-09-24,Groceries,West,26,28.52,741.45,9,2024,Tuesday,Q3
2024-09-24,Furniture,North,6,17.49,104.96,9,2024,Tuesday,Q3
2024-09-24,Furniture,South,3,40.98,122.95,9,2024,Tuesday,Q3
2024-09-24,Furniture,East,7,17.62,123.31,9,2024,Tuesday,Q3
